,Abe Fortas,Anthony M. Kennedy,Antonin Scalia,Arthur J. Goldberg,Brett M. Kavanaugh,Byron R. White,Charles E. Whittaker,Clarence Thomas,David H. Souter,Earl Warren,Elena Kagan,Felix Frankfurter,Harold Burton,Harry A. Blackmun,Hugo L. Black,John M. Harlan II,John Paul Stevens,Neil Gorsuch,Potter Stewart,Ruth Bader Ginsburg,Sandra Day O'Connor,Sherman Minton,Sonia Sotomayor,Stanley Reed,Stephen G. Breyer,Thurgood Marshall,Tom C. Clark,Warren E. Burger,William H. Rehnquist,William O. Douglas
1992-04-22,0,1342,3192,0,0,196,0,0,1455,0,0,0,0,160,0,0,3047,0,0,0,2848,0,0,0,0,0,0,0,585,0
1992-11-02,0,537,445,0,0,2291,0,0,282,0,0,0,0,52,0,0,3811,0,0,0,569,0,0,0,0,0,0,0,2648,0
1992-11-03,0,388,3213,0,0,2482,0,0,2118,0,0,0,0,0,0,0,668,0,0,0,636,0,0,0,0,0,0,0,1023,0
1992-11-04,0,2539,2874,0,0,2428,0,0,2282,0,0,0,0,0,0,0,2473,0,0,0,154,0,0,0,0,0,0,0,3664,0
1992-11-09,0,822,3128,0,0,1230,0,73,1038,0,0,0,0,696,0,0,381,0,0,0,1311,0,0,0,0,0,0,0,2214,0
1992-11-10,0,858,2206,0,0,2689,0,362,3817,0,0,0,0,319,0,0,2712,0,0,0,528,0,0,0,0,0,0,0,1831,0
1992-11-30,0,826,801,0,0,3289,0,0,2550,0,0,0,0,303,0,0,2133,0,0,0,1946,0,0,0,0,0,0,0,1498,0
1992-12-01,0,1029,3094,0,0,4822,0,0,559,0,0,0,0,39,0,0,1229,0,0,0,600,0,0,0,0,0,0,0,2483,0
1992-12-02,0,1660,1799,0,0,990,0,0,3418,0,0,0,0,0,0,0,537,0,0,0,220,0,0,0,0,0,0,0,2542,0
1992-12-07,0,659,2059,0,0,366,0,0,204,0,0,0,0,0,0,0,1393,0,0,0,967,0,0,0,0,0,0,0,3189,0
1992-12-08,0,2719,3299,0,0,2423,0,0,1728,0,0,0,0,513,0,0,2975,0,0,0,589,0,0,0,0,0,0,0,2052,0
1992-12-09,0,1325,813,0,0,2118,0,101,802,0,0,0,0,70,0,0,3707,0,0,0,561,0,0,0,0,0,0,0,1897,0
1993-01-11,0,148,4204,0,0,196,0,0,3529,0,0,0,0,224,0,0,1818,0,0,0,1212,0,0,0,0,0,0,0,549,0
1993-01-12,0,1357,2302,0,0,1319,0,0,2477,0,0,0,0,50,0,0,2062,0,0,0,830,0,0,0,0,0,0,0,3611,0
1993-01-13,0,1720,5061,0,0,2622,0,0,2492,0,0,0,0,71,0,0,3631,0,0,0,2552,0,0,0,0,0,0,0,2011,0
1993-02-22,0,285,4600,0,0,2217,0,0,482,0,0,0,0,568,0,0,5996,0,0,0,157,0,0,0,0,0,0,0,215,0
1993-02-23,0,1347,2567,0,0,3105,0,0,1553,0,0,0,0,0,0,0,1328,0,0,0,1007,0,0,0,0,0,0,0,3379,0
1993-02-24,0,1049,3070,0,0,2024,0,1064,5470,0,0,0,0,0,0,0,829,0,0,0,1642,0,0,0,0,0,0,0,1056,0
1993-03-01,0,1844,3786,0,0,731,0,0,1642,0,0,0,0,130,0,0,2355,0,0,0,385,0,0,0,0,0,0,0,2064,0
1993-03-02,0,1139,4385,0,0,1967,0,0,3513,0,0,0,0,177,0,0,578,0,0,0,1342,0,0,0,0,0,0,0,3033,0
1993-03-03,0,1444,6414,0,0,935,0,236,2033,0,0,0,0,391,0,0,99,0,0,0,2058,0,0,0,0,0,0,0,1912,0
1993-03-22,0,1694,3770,0,0,1448,0,0,221,0,0,0,0,0,0,0,3044,0,0,0,1801,0,0,0,0,0,0,0,1845,0
1993-03-23,0,689,2891,0,0,9712,0,0,430,0,0,0,0,118,0,0,1196,0,0,0,289,0,0,0,0,0,0,0,1106,0
1993-03-24,0,3034,3458,0,0,3070,0,0,4311,0,0,0,0,0,0,0,2217,0,0,0,1138,0,0,0,0,0,0,0,1751,0
1993-03-29,0,1077,812,0,0,820,0,0,1149,0,0,0,0,0,0,0,750,0,0,0,684,0,0,0,0,0,0,0,847,0
1993-03-30,0,2006,1338,0,0,472,0,0,2671,0,0,0,0,235,0,0,1493,0,0,0,1594,0,0,0,0,0,0,0,1411,0
1993-03-31,0,1903,1449,0,0,338,0,0,4283,0,0,0,0,144,0,0,950,0,0,0,1171,0,0,0,0,0,0,0,2085,0
1993-04-19,0,787,2992,0,0,1907,0,0,2107,0,0,0,0,0,0,0,2882,0,0,0,350,0,0,0,0,0,0,0,1623,0
1993-04-20,0,1900,3413,0,0,2675,0,0,3884,0,0,0,0,0,0,0,3078,0,0,0,3318,0,0,0,0,0,0,0,4951,0
1993-04-21,0,2864,5661,0,0,1953,0,682,2718,0,0,0,0,221,0,0,971,0,0,0,412,0,0,0,0,0,0,0,2361,0
1993-04-26,0,3621,1977,0,0,951,0,0,9409,0,0,0,0,0,0,0,1701,0,0,0,380,0,0,0,0,0,0,0,984,0
1993-11-01,0,1816,4320,0,0,0,0,0,5156,0,0,0,0,0,0,0,3309,0,0,4428,464,0,0,0,0,0,0,0,2945,0
1993-11-02,0,752,4680,0,0,0,0,0,1657,0,0,0,0,912,0,0,1521,0,0,5039,1996,0,0,0,0,0,0,0,2365,0
1993-11-03,0,1454,7023,0,0,0,0,0,3038,0,0,0,0,92,0,0,129,0,0,2430,841,0,0,0,0,0,0,0,2257,0
1993-11-08,0,673,9194,0,0,0,0,0,1346,0,0,0,0,1020,0,0,3594,0,0,4447,284,0,0,0,0,0,0,0,1751,0
1993-11-09,0,821,3007,0,0,0,0,0,1830,0,0,0,0,407,0,0,2041,0,0,5110,3246,0,0,0,0,0,0,0,1797,0
1993-11-29,0,1825,4426,0,0,0,0,0,1478,0,0,0,0,0,0,0,4214,0,0,1873,1318,0,0,0,0,0,0,0,2640,0
1993-11-30,0,1532,3391,0,0,0,0,0,6312,0,0,0,0,0,0,0,1170,0,0,2240,1380,0,0,0,0,0,0,0,838,0
1993-12-01,0,2017,3161,0,0,0,0,0,3706,0,0,0,0,0,0,0,1199,0,0,6644,1733,0,0,0,0,0,0,0,1663,0
1993-12-06,0,1403,1683,0,0,0,0,0,4640,0,0,0,0,42,0,0,1713,0,0,2045,350,0,0,0,0,0,0,0,890,0
1993-12-07,0,1368,4148,0,0,0,0,0,2524,0,0,0,0,0,0,0,4193,0,0,831,1525,0,0,0,0,0,0,0,655,0
1993-12-08,0,456,7250,0,0,0,0,0,2039,0,0,0,0,151,0,0,3151,0,0,2333,844,0,0,0,0,0,0,0,408,0
1994-01-10,0,1190,4360,0,0,0,0,0,952,0,0,0,0,58,0,0,4585,0,0,3585,2945,0,0,0,0,0,0,0,2450,0
1994-01-11,0,1676,4674,0,0,0,0,0,6611,0,0,0,0,123,0,0,2195,0,0,1932,746,0,0,0,0,0,0,0,1673,0
1994-01-12,0,1291,4370,0,0,0,0,0,3273,0,0,0,0,103,0,0,703,0,0,2669,2064,0,0,0,0,0,0,0,2142,0
1994-01-18,0,146,6676,0,0,0,0,0,1434,0,0,0,0,72,0,0,2590,0,0,974,603,0,0,0,0,0,0,0,3284,0
1994-01-19,0,635,2835,0,0,0,0,0,1004,0,0,0,0,550,0,0,3613,0,0,2907,598,0,0,0,0,0,0,0,2216,0
1994-02-22,0,3323,1352,0,0,0,0,0,1320,0,0,0,0,0,0,0,5056,0,0,5907,248,0,0,0,0,0,0,0,2385,0
1994-02-23,0,879,5647,0,0,0,0,0,4116,0,0,0,0,292,0,0,2454,0,0,465,973,0,0,0,0,0,0,0,2819,0
1994-02-28,0,1596,3150,0,0,0,0,0,1810,0,0,0,0,559,0,0,3202,0,0,5310,230,0,0,0,0,0,0,0,2548,0
1994-03-01,0,534,2188,0,0,0,0,0,718,0,0,0,0,0,0,0,3025,0,0,493,762,0,0,0,0,0,0,0,3535,0
1994-03-02,0,1518,5322,0,0,0,0,0,485,0,0,0,0,0,0,0,1076,0,0,541,2458,0,0,0,0,0,0,0,1733,0
1994-03-21,0,1102,3837,0,0,0,0,0,3727,0,0,0,0,0,0,0,476,0,0,2028,1159,0,0,0,0,0,0,0,1322,0
1994-03-22,0,3166,1701,0,0,0,0,0,9686,0,0,0,0,49,0,0,3368,0,0,1038,1533,0,0,0,0,0,0,0,1811,0
1994-03-23,0,1563,7554,0,0,0,0,0,3911,0,0,0,0,0,0,0,1265,0,0,962,1464,0,0,0,0,0,0,0,2713,0
1994-03-28,0,2784,2258,0,0,0,0,0,2252,0,0,0,0,228,0,0,2747,0,0,3602,728,0,0,0,0,0,0,0,2104,0
1994-03-29,0,2173,5779,0,0,0,0,0,4880,0,0,0,0,0,0,0,1761,0,0,4384,1382,0,0,0,0,0,0,0,907,0
1994-03-30,0,2174,1446,0,0,0,0,0,2052,0,0,0,0,192,0,0,1450,0,0,4569,203,0,0,0,0,0,0,0,2099,0
1994-04-18,0,108,4571,0,0,0,0,0,5359,0,0,0,0,0,0,0,3583,0,0,4473,597,0,0,0,0,0,0,0,1282,0
1994-04-19,0,2632,2143,0,0,0,0,0,4618,0,0,0,0,340,0,0,3812,0,0,2236,2113,0,0,0,0,0,0,0,783,0
1994-04-20,0,1773,6913,0,0,0,0,0,1181,0,0,0,0,82,0,0,3745,0,0,2142,2665,0,0,0,0,0,0,0,2085,0
1994-04-25,0,456,1184,0,0,0,0,0,2218,0,0,0,0,0,0,0,1725,0,0,2225,3364,0,0,0,0,0,0,0,3634,0
1994-04-26,0,1223,6092,0,0,0,0,0,3837,0,0,0,0,0,0,0,570,0,0,4978,0,0,0,0,0,0,0,0,1093,0
1994-04-28,0,1270,6518,0,0,0,0,0,3659,0,0,0,0,0,0,0,1591,0,0,3594,1987,0,0,0,0,0,0,0,2095,0
1994-11-01,0,916,2234,0,0,0,0,0,66,0,0,0,0,0,0,0,977,0,0,4500,2226,0,0,0,2179,0,0,0,1295,0
1994-11-02,0,1588,3019,0,0,0,0,0,3198,0,0,0,0,0,0,0,4863,0,0,892,487,0,0,0,2352,0,0,0,2010,0
1994-11-07,0,4180,4797,0,0,0,0,0,1696,0,0,0,0,0,0,0,2089,0,0,2933,1066,0,0,0,0,0,0,0,2350,0
1994-11-08,0,2079,5600,0,0,0,0,1433,1634,0,0,0,0,0,0,0,1158,0,0,1792,1860,0,0,0,2434,0,0,0,1255,0
1994-11-28,0,1652,4497,0,0,0,0,0,1124,0,0,0,0,0,0,0,1756,0,0,3672,1865,0,0,0,3215,0,0,0,1793,0
1994-11-29,0,3051,11195,0,0,0,0,0,2904,0,0,0,0,0,0,0,3081,0,0,3070,2305,0,0,0,1979,0,0,0,3162,0
1994-11-30,0,1565,3883,0,0,0,0,0,1115,0,0,0,0,0,0,0,2460,0,0,2861,1368,0,0,0,2570,0,0,0,2513,0
1994-12-05,0,2041,320,0,0,0,0,0,3788,0,0,0,0,0,0,0,3952,0,0,1315,174,0,0,0,4248,0,0,0,644,0
1994-12-06,0,1421,6086,0,0,0,0,0,3212,0,0,0,0,0,0,0,1365,0,0,5340,1362,0,0,0,0,0,0,0,3357,0
1994-12-07,0,340,2009,0,0,0,0,0,6303,0,0,0,0,0,0,0,1568,0,0,2439,2228,0,0,0,5653,0,0,0,1211,0
1995-01-10,0,264,3881,0,0,0,0,0,2762,0,0,0,0,0,0,0,2301,0,0,6770,1016,0,0,0,1612,0,0,0,1831,0
1995-01-11,0,1994,5649,0,0,0,0,0,3518,0,0,0,0,0,0,0,1083,0,0,2806,3171,0,0,0,782,0,0,0,1089,0
1995-01-17,0,2427,2810,0,0,0,0,0,5612,0,0,0,0,0,0,0,1165,0,0,4507,1926,0,0,0,1249,0,0,0,1379,0
1995-01-18,0,1824,4767,0,0,0,0,0,2157,0,0,0,0,0,0,0,0,0,0,3363,1386,0,0,0,4065,0,0,0,395,0
1995-02-21,0,1126,3859,0,0,0,0,0,3428,0,0,0,0,0,0,0,3778,0,0,1479,497,0,0,0,2505,0,0,0,2987,0
1995-02-22,0,1316,1011,0,0,0,0,0,1478,0,0,0,0,0,0,0,586,0,0,6609,840,0,0,0,3423,0,0,0,3355,0
1995-02-27,0,1097,3971,0,0,0,0,0,3726,0,0,0,0,0,0,0,1938,0,0,1490,807,0,0,0,1533,0,0,0,1014,0
1995-02-28,0,1279,2422,0,0,0,0,0,5610,0,0,0,0,0,0,0,1974,0,0,1321,863,0,0,0,3974,0,0,0,1702,0
1995-03-01,0,2293,5497,0,0,0,0,0,4219,0,0,0,0,0,0,0,977,0,0,2408,1905,0,0,0,2684,0,0,0,2232,0
1995-03-20,0,1096,2088,0,0,0,0,0,3924,0,0,0,0,0,0,0,3120,0,0,3335,1337,0,0,0,3241,0,0,0,1678,0
1995-03-22,0,1494,8755,0,0,0,0,0,458,0,0,0,0,0,0,0,4085,0,0,3857,1651,0,0,0,3671,0,0,0,2096,0
1995-03-27,0,2139,6134,0,0,0,0,0,1498,0,0,0,0,0,0,0,2502,0,0,4128,697,0,0,0,2495,0,0,0,1284,0
1995-03-28,0,2915,6779,0,0,0,0,0,2659,0,0,0,0,0,0,0,1088,0,0,3140,2385,0,0,0,2836,0,0,0,2352,0
1995-04-17,0,800,1211,0,0,0,0,0,3594,0,0,0,0,0,0,0,5303,0,0,1910,1920,0,0,0,6372,0,0,0,1784,0
1995-04-18,0,1366,4918,0,0,0,0,0,2281,0,0,0,0,0,0,0,3859,0,0,3341,1073,0,0,0,1324,0,0,0,2255,0
1995-04-19,0,1699,5205,0,0,0,0,994,4764,0,0,0,0,0,0,0,3641,0,0,3595,1814,0,0,0,1725,0,0,0,1978,0
1995-04-24,0,664,4259,0,0,0,0,0,2662,0,0,0,0,0,0,0,2463,0,0,2865,708,0,0,0,3896,0,0,0,1287,0
1995-04-25,0,1717,708,0,0,0,0,0,4076,0,0,0,0,0,0,0,2862,0,0,3173,59,0,0,0,784,0,0,0,1038,0
1995-04-26,0,756,3064,0,0,0,0,1549,1733,0,0,0,0,0,0,0,837,0,0,5118,1596,0,0,0,3878,0,0,0,1289,0
1995-11-01,0,845,3749,0,0,0,0,0,3894,0,0,0,0,0,0,0,1113,0,0,5171,1603,0,0,0,3848,0,0,0,679,0
1995-11-06,0,1631,4092,0,0,0,0,0,2944,0,0,0,0,0,0,0,3882,0,0,6341,224,0,0,0,5121,0,0,0,1462,0
1995-11-07,0,2922,4855,0,0,0,0,0,8409,0,0,0,0,0,0,0,2480,0,0,5136,2688,0,0,0,5975,0,0,0,1460,0
1995-11-27,0,2714,3098,0,0,0,0,0,3270,0,0,0,0,0,0,0,4097,0,0,3189,721,0,0,0,5055,0,0,0,1704,0
1995-11-28,0,1554,6795,0,0,0,0,0,6475,0,0,0,0,0,0,0,2016,0,0,2388,2893,0,0,0,3792,0,0,0,4072,0
1995-11-29,0,2893,4285,0,0,0,0,0,4543,0,0,0,0,0,0,0,1828,0,0,2960,2523,0,0,0,5311,0,0,0,2306,0
1995-12-04,0,232,8580,0,0,0,0,0,1032,0,0,0,0,0,0,0,1304,0,0,2621,1199,0,0,0,6614,0,0,0,3192,0
1995-12-05,0,3359,9245,0,0,0,0,0,7407,0,0,0,0,0,0,0,1543,0,0,1219,2942,0,0,0,4150,0,0,0,1647,0
1995-12-06,0,1295,5360,0,0,0,0,570,3383,0,0,0,0,0,0,0,3486,0,0,1870,818,0,0,0,5141,0,0,0,934,0
1996-01-08,0,1299,4756,0,0,0,0,0,1568,0,0,0,0,0,0,0,0,0,0,2029,2260,0,0,0,7007,0,0,0,1892,0
1996-01-09,0,1711,5315,0,0,0,0,0,6722,0,0,0,0,0,0,0,0,0,0,3352,815,0,0,0,2876,0,0,0,2776,0
1996-01-10,0,544,3056,0,0,0,0,0,4579,0,0,0,0,0,0,0,0,0,0,4702,938,0,0,0,2156,0,0,0,1692,0
1996-01-16,0,2100,4909,0,0,0,0,0,2807,0,0,0,0,0,0,0,2620,0,0,3541,1770,0,0,0,2790,0,0,0,4621,0
1996-01-17,0,2125,3794,0,0,0,0,0,5054,0,0,0,0,0,0,0,2448,0,0,5070,3013,0,0,0,2315,0,0,0,1241,0
1996-02-20,0,639,4768,0,0,0,0,0,9470,0,0,0,0,0,0,0,1390,0,0,2316,162,0,0,0,3721,0,0,0,1559,0
1996-02-21,0,1024,4837,0,0,0,0,0,6862,0,0,0,0,0,0,0,1493,0,0,1614,3095,0,0,0,4968,0,0,0,1034,0
1996-02-26,0,1857,7048,0,0,0,0,0,5736,0,0,0,0,0,0,0,2149,0,0,3223,1703,0,0,0,3218,0,0,0,1602,0
1996-02-27,0,1394,6095,0,0,0,0,0,6135,0,0,0,0,0,0,0,1428,0,0,3829,1753,0,0,0,4286,0,0,0,2839,0
1996-03-18,0,1530,4557,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,0,0,1768,1527,0,0,0,3357,0,0,0,1347,0
1996-03-19,0,916,2521,0,0,0,0,0,2060,0,0,0,0,0,0,0,1827,0,0,6871,1960,0,0,0,2920,0,0,0,1949,0
1996-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1996-03-25,0,1057,2429,0,0,0,0,0,3613,0,0,0,0,0,0,0,2672,0,0,2070,1966,0,0,0,5135,0,0,0,1817,0
1996-03-26,0,1537,4571,0,0,0,0,0,1715,0,0,0,0,0,0,0,3013,0,0,6649,1996,0,0,0,4105,0,0,0,3426,0
1996-03-27,0,1014,3959,0,0,0,0,0,1547,0,0,0,0,0,0,0,3249,0,0,1084,973,0,0,0,3652,0,0,0,826,0
1996-04-15,0,991,6281,0,0,0,0,0,3098,0,0,0,0,0,0,0,1317,0,0,3424,1803,0,0,0,925,0,0,0,2583,0
1996-04-16,0,1877,7967,0,0,0,0,0,3411,0,0,0,0,0,0,0,905,0,0,4791,1724,0,0,0,3207,0,0,0,2177,0
1996-04-17,0,2432,1932,0,0,0,0,0,5993,0,0,0,0,0,0,0,705,0,0,7529,1047,0,0,0,5017,0,0,0,22,0
1996-04-22,0,1343,5948,0,0,0,0,0,1686,0,0,0,0,0,0,0,2224,0,0,2333,1010,0,0,0,3892,0,0,0,1573,0
1996-04-23,0,1422,6268,0,0,0,0,0,2494,0,0,0,0,0,0,0,1561,0,0,1544,1161,0,0,0,4289,0,0,0,1110,0
1996-04-24,0,2780,6039,0,0,0,0,0,6238,0,0,0,0,0,0,0,1726,0,0,1737,852,0,0,0,1879,0,0,0,2338,0
1996-06-03,0,779,615,0,0,0,0,0,4036,0,0,0,0,0,0,0,1782,0,0,2282,652,0,0,0,2569,0,0,0,4168,0
1996-11-04,0,729,3217,0,0,0,0,0,1059,0,0,0,0,0,0,0,1783,0,0,1839,1300,0,0,0,1758,0,0,0,1742,0
1996-11-05,0,798,2651,0,0,0,0,0,7293,0,0,0,0,0,0,0,2401,0,0,3298,1653,0,0,0,1573,0,0,0,2034,0
1996-11-06,0,1621,6026,0,0,0,0,721,2251,0,0,0,0,0,0,0,3710,0,0,5575,3726,0,0,0,747,0,0,0,688,0
1996-11-12,0,1326,3259,0,0,0,0,0,2245,0,0,0,0,0,0,0,2317,0,0,2456,2871,0,0,0,6500,0,0,0,1273,0
1996-11-13,0,2310,6683,0,0,0,0,0,3454,0,0,0,0,0,0,0,1622,0,0,4969,170,0,0,0,1108,0,0,0,3541,0
1996-12-02,0,1842,2933,0,0,0,0,0,1198,0,0,0,0,0,0,0,2343,0,0,5362,271,0,0,0,3409,0,0,0,1529,0
1996-12-03,0,768,2130,0,0,0,0,0,1210,0,0,0,0,0,0,0,2839,0,0,4208,404,0,0,0,2723,0,0,0,1350,0
1996-12-04,0,1718,4288,0,0,0,0,0,2673,0,0,0,0,0,0,0,1841,0,0,1925,2304,0,0,0,3844,0,0,0,2698,0
1996-12-09,0,3629,2838,0,0,0,0,0,2331,0,0,0,0,0,0,0,2627,0,0,3393,3691,0,0,0,6025,0,0,0,3725,0
1996-12-10,0,3427,3593,0,0,0,0,0,2933,0,0,0,0,0,0,0,4531,0,0,2505,3318,0,0,0,3530,0,0,0,2166,0
1996-12-11,0,755,5453,0,0,0,0,0,2257,0,0,0,0,0,0,0,1117,0,0,1379,3473,0,0,0,3778,0,0,0,1585,0
1997-01-06,0,1885,5966,0,0,0,0,0,2795,0,0,0,0,0,0,0,3456,0,0,3825,4684,0,0,0,2087,0,0,0,1167,0
1997-01-07,0,3055,5253,0,0,0,0,0,5594,0,0,0,0,0,0,0,523,0,0,1683,1145,0,0,0,2713,0,0,0,2148,0
1997-01-08,0,2811,5191,0,0,0,0,0,5237,0,0,0,0,0,0,0,1301,0,0,4978,1593,0,0,0,486,0,0,0,2698,0
1997-01-13,0,1399,3471,0,0,0,0,0,4084,0,0,0,0,0,0,0,415,0,0,5237,4574,0,0,0,5701,0,0,0,1869,0
1997-01-14,0,2622,6183,0,0,0,0,0,3958,0,0,0,0,0,0,0,3805,0,0,3198,4281,0,0,0,3343,0,0,0,2602,0
1997-01-15,0,2410,3210,0,0,0,0,2019,3150,0,0,0,0,0,0,0,2947,0,0,1758,1374,0,0,0,5078,0,0,0,793,0
1997-02-18,0,1969,5769,0,0,0,0,0,4147,0,0,0,0,0,0,0,2491,0,0,2114,4332,0,0,0,5829,0,0,0,1191,0
1997-02-19,0,1263,4444,0,0,0,0,0,504,0,0,0,0,0,0,0,745,0,0,4511,4282,0,0,0,2933,0,0,0,1632,0
1997-02-24,0,237,3392,0,0,0,0,0,1395,0,0,0,0,0,0,0,172,0,0,1281,2168,0,0,0,2345,0,0,0,1747,0
1997-02-25,0,895,4105,0,0,0,0,0,1099,0,0,0,0,0,0,0,406,0,0,2101,759,0,0,0,5965,0,0,0,1445,0
1997-02-26,0,1786,4214,0,0,0,0,0,5124,0,0,0,0,0,0,0,1592,0,0,1501,2227,0,0,0,2015,0,0,0,2479,0
1997-03-17,0,856,6590,0,0,0,0,0,6451,0,0,0,0,0,0,0,1666,0,0,3118,2326,0,0,0,3837,0,0,0,2561,0
1997-03-18,0,2687,4451,0,0,0,0,0,4174,0,0,0,0,0,0,0,3076,0,0,1285,461,0,0,0,3055,0,0,0,706,0
1997-03-19,0,1581,6461,0,0,0,0,0,1199,0,0,0,0,0,0,0,1033,0,0,2840,1224,0,0,0,6546,0,0,0,1776,0
1997-03-24,0,1729,5008,0,0,0,0,0,3208,0,0,0,0,0,0,0,3611,0,0,4011,1464,0,0,0,1865,0,0,0,1702,0
1997-04-14,0,4823,5079,0,0,0,0,0,6287,0,0,0,0,0,0,0,1487,0,0,2905,423,0,0,0,4700,0,0,0,877,0
1997-04-15,0,106,901,0,0,0,0,0,8263,0,0,0,0,0,0,0,1082,0,0,1911,1669,0,0,0,3037,0,0,0,1653,0
1997-04-16,0,2780,4076,0,0,0,0,0,3104,0,0,0,0,0,0,0,2075,0,0,1923,1169,0,0,0,2465,0,0,0,1570,0
1997-04-21,0,2669,6950,0,0,0,0,23,3423,0,0,0,0,0,0,0,805,0,0,2966,2000,0,0,0,2826,0,0,0,1235,0
1997-05-27,0,2125,6780,0,0,0,0,0,3579,0,0,0,0,0,0,0,3154,0,0,3318,2526,0,0,0,3178,0,0,0,1659,0
1997-11-03,0,1481,4946,0,0,0,0,0,2617,0,0,0,0,0,0,0,2720,0,0,2453,1230,0,0,0,2427,0,0,0,3770,0
1997-11-04,0,1579,4549,0,0,0,0,0,5258,0,0,0,0,0,0,0,2145,0,0,3105,789,0,0,0,5608,0,0,0,1841,0
1997-11-05,0,2341,4499,0,0,0,0,2611,4064,0,0,0,0,0,0,0,2157,0,0,2780,2648,0,0,0,6276,0,0,0,3484,0
1997-11-10,0,826,4193,0,0,0,0,0,1602,0,0,0,0,0,0,0,1128,0,0,2903,978,0,0,0,6193,0,0,0,2813,0
1997-11-12,0,1096,1169,0,0,0,0,0,1662,0,0,0,0,0,0,0,2558,0,0,3200,1252,0,0,0,5298,0,0,0,2026,0
1997-12-01,0,1236,3590,0,0,0,0,0,3838,0,0,0,0,0,0,0,2357,0,0,2532,555,0,0,0,2622,0,0,0,2267,0
1997-12-02,0,646,2747,0,0,0,0,0,957,0,0,0,0,0,0,0,1039,0,0,2865,1569,0,0,0,1961,0,0,0,1732,0
1997-12-03,0,1440,6825,0,0,0,0,0,2607,0,0,0,0,0,0,0,2074,0,0,4255,1662,0,0,0,2083,0,0,0,3793,0
1997-12-08,0,912,3017,0,0,0,0,0,3828,0,0,0,0,0,0,0,1235,0,0,2647,1916,0,0,0,5123,0,0,0,1999,0
1997-12-09,0,2607,4880,0,0,0,0,0,3106,0,0,0,0,0,0,0,855,0,0,1238,1504,0,0,0,4073,0,0,0,3235,0
1997-12-10,0,3575,4052,0,0,0,0,0,2104,0,0,0,0,0,0,0,1155,0,0,3095,2585,0,0,0,5219,0,0,0,5199,0
1998-01-12,0,1312,928,0,0,0,0,0,195,0,0,0,0,0,0,0,1089,0,0,1199,1864,0,0,0,4401,0,0,0,1712,0
1998-01-13,0,2679,4227,0,0,0,0,0,5824,0,0,0,0,0,0,0,445,0,0,1462,1488,0,0,0,4859,0,0,0,2932,0
1998-01-14,0,2585,3951,0,0,0,0,0,2281,0,0,0,0,0,0,0,3149,0,0,2400,3653,0,0,0,2235,0,0,0,2221,0
1998-01-20,0,2813,3632,0,0,0,0,0,2399,0,0,0,0,0,0,0,1336,0,0,534,2500,0,0,0,4520,0,0,0,1368,0
1998-01-21,0,293,3584,0,0,0,0,0,4050,0,0,0,0,0,0,0,951,0,0,4060,336,0,0,0,3080,0,0,0,2224,0
1998-02-23,0,1479,3071,0,0,0,0,0,1268,0,0,0,0,0,0,0,2898,0,0,3425,383,0,0,0,4083,0,0,0,4878,0
1998-02-24,0,1832,3049,0,0,0,0,0,4852,0,0,0,0,0,0,0,1472,0,0,3009,5254,0,0,0,4142,0,0,0,1381,0
1998-02-25,0,2241,5517,0,0,0,0,0,6216,0,0,0,0,0,0,0,3186,0,0,3451,2289,0,0,0,2314,0,0,0,1748,0
1998-03-02,0,1269,3538,0,0,0,0,0,3732,0,0,0,0,0,0,0,1316,0,0,1510,1823,0,0,0,4455,0,0,0,1807,0
1998-03-03,0,250,2399,0,0,0,0,0,2489,0,0,0,0,0,0,0,3121,0,0,1682,1003,0,0,0,5323,0,0,0,4170,0
1998-03-04,0,2562,4458,0,0,0,0,0,4341,0,0,0,0,0,0,0,965,0,0,2660,2707,0,0,0,3734,0,0,0,22,0
1998-03-23,0,2264,5779,0,0,0,0,0,1894,0,0,0,0,0,0,0,1291,0,0,1534,2612,0,0,0,3420,0,0,0,2252,0
1998-03-24,0,1968,3156,0,0,0,0,0,5733,0,0,0,0,0,0,0,4453,0,0,2809,1498,0,0,0,3546,0,0,0,1678,0
1998-03-25,0,2607,5361,0,0,0,0,0,3221,0,0,0,0,0,0,0,2437,0,0,2923,1353,0,0,0,1342,0,0,0,1440,0
1998-03-30,0,1268,1061,0,0,0,0,0,3173,0,0,0,0,0,0,0,1865,0,0,1895,2705,0,0,0,3111,0,0,0,3308,0
1998-03-31,0,2395,3932,0,0,0,0,0,1736,0,0,0,0,0,0,0,2485,0,0,3387,2343,0,0,0,5269,0,0,0,1546,0
1998-04-20,0,2082,1807,0,0,0,0,0,2960,0,0,0,0,0,0,0,1573,0,0,7018,3118,0,0,0,6339,0,0,0,3001,0
1998-04-21,0,1583,5022,0,0,0,0,0,5995,0,0,0,0,0,0,0,1377,0,0,4218,2119,0,0,0,6565,0,0,0,3027,0
1998-04-22,0,1797,5251,0,0,0,0,0,3856,0,0,0,0,0,0,0,747,0,0,5019,430,0,0,0,7503,0,0,0,2204,0
1998-04-27,0,655,925,0,0,0,0,0,1904,0,0,0,0,0,0,0,1705,0,0,4412,199,0,0,0,6901,0,0,0,2542,0
